filename	scope	bytes	whole-file-sha256	status
adj x r1 20.json	upload	812	586e4984a369e78305584b85a6f6d7e20798b8b9363b444e853755156f585e7f	input
annulus final.json	upload	1870	160914c4ce86ffe4725835ab2759936d9617bdf6d839932ec95d83e97fddc90b	input
annulus v2.1.pdf	upload	37524	b2321ff88c24696ff33428856936ce01c28e8eee4633fa3a17d175962ede2ac9	input
annulus v2.py	upload	5712	b342ac98907023923f71ed376cd31c0e60dc0d57d7a75ebc829afac9b028d461	input
audit_q0_c093_release.py	upload	10121	f1c11c568a5141d32880b42ee0b17d32d4810e34917de32006c67f20d982b8e4	input
bf_susceptibility_probe.png	upload	115429	b2415391b27f487485e9f0f21fff2eebcf7c3dac0989b2947d00badc60c15764	input
bf_susceptibility_probe.py	upload	9449	98a3fc04015c9904ff4a94b2142460b8d968f78d0cbc0f964ab711bb5fb63897	input
bf_susceptibility_probe_raw.csv	upload	217669	81066c50d962c66f073e778c101aa4350b66cd0b34c6b98ac68935f020532528	input
bf_susceptibility_probe_report.md	upload	1800	d45b8ab149f67833066784babedd4782a357243e3d187e26407822e57084b385	input
bf_susceptibility_probe_results.csv	upload	2285	446c02939ac440902f1ebd7d2db5ca842164f068372b09c96c23153ce0b3b3cb	input
bf_two_critical_value_gap.py	upload	4952	d0324cdc9b9ab8b448de7b51094c7f4f40b2c8e549e12c1dc7218b3c8e1e0467	input
bf_two_critical_value_gap_report.json	upload	3252	acf6691a68d9cd24997fd04b463fd016eb1c3bd72492866040337692364e511d	input
bigraded engine.py	upload	5650	35058b3d25e7c93a023a595fd647040118ce4f9c42b4597246136d2aa528d5a0	input
bigraded engine1.pdf	upload	37270	8267146ae64fdbaf81ae267c4a2ccff2e30cbcd8a3e20745ad30c8fc2943838a	input
build_q0_c093_release.py	upload	4999	ad675e590f387830be50bedbd2b818496d5bba1a8d61da47c99b6ca64be6f368	input
c015 analysis 123 07-09-26.json	upload	2591	e9d8a6c240877fd597c49bbe5c2d8dc1d6936e3e822d7a92e0cc5d29099ebd5b	input
c019 flow4.py	upload	12587	3d8c7f0bc43c38a02a907ab507030dcaa1643c9dfe4a9eb13c8bffb773c0b7bb	input
c019 lam3.py	upload	6006	5c1e3795a774d74b7a6cc9fc553c8841333bd95790246e87a5bfee51e7f496fa	input
c019 results as.json	upload	771	bee1875da505738efed82084e22523b86f7a0cd9779c70cffa7c512a9eb3cb31	input
c020 instr.py	upload	27861	263ea23d9ecbb1f447994e525f047de7836793ac62626e149404711030d8da8a	input
c020 instru.pdf	upload	58939	592845afbe3e3055094cf1163258a5f5328ee0b673f6d03790699f10740d97db	input
c020 results.json	upload	5178	71141d824e192920f3fbb82a668ea87a27c73e2f688c719705b63b382482435c	input
c021 instr.py	upload	12244	a4811516dc13ded86b60842faae507e6e737f0e55432d2ee798fc2bf772124a0	input
c021 results.json	upload	3690	ddab361379f5333dcfe15a9d3f8a88eb5ec0230fa0aac5c22f3278d709f9f91f	input
c022 barrier.py	upload	6957	56068333e725f59018551806547ad52fa8a88f409c265a4b46842396a3714075	input
c022 fd.json	upload	7007	394a95990644cd49221a894e2b3a5954a01dad70142f75c49f0cd6ffe9b3290a	input
c023b adjudication raw.json	upload	306	d7d97b86ce304bbfc8f45603890569a7ab4060fd000521c908a4c5722ac56ecf	input
c023b exact.py	upload	4100	fc45fb3e063003585283fdd7e027963d7b7d8e6d309172d0c0439a655b8846a6	input
c023c mahalanobis.json	upload	1713	2b253d8218dac7877cf3e4124650af5d412c29503c45233ef7e890ab29d14f7f	input
c024 lam indep.py	upload	4584	a02e37635cda0f18934895d80fba2d44f660ac0c9f6ce41e5aa0d3b04ce0e1e7	input
c024 phase1 raw.json	upload	3122	474026b757d778863a51a2d64aa1eecd7eb10f15248fc1f92e68d80990dad72e	input
c024 phase2 decomp.json	upload	3223	fa795dad572ec2b72d4f66fbc9c7695bb94a1b9ff283c2d5055e9da93ffe7653	input
c024 ribbon sweep.json	upload	2062	569ab368700640baf9b50058d7753564b4232da3de42b4caf7f53b55662851a4	input
c025 PA1prime.json	upload	482	db2d45911f8c8a71bd3426bd5b1b774496d4f3726f88d9b1478a76ed235f1620	input
c025 arch flows.json	upload	1342	63c5c07b2d90e3d99eaebdffb48b5009d8b34bf1e89d6b765b9b809e7bf7f5cd	input
c025 map.json	upload	15016	bf1bebd5fb5a3f19648439fbb36512374d6740f2922c1646ceeab5e6d7db31b7	input
c025 meanflow.py	upload	3483	3a909a7c4b3b973e2edf577e2689543c8ae2c204d3f7476095e4d17a8bfe537e	input
c025 terminal law.json	upload	726	95b0f5ce93bec08bcb91ac6eca49a24a92545057ca18422b42538d7f32026450	input
c026 6pin exact.json	upload	165	b402d70e6420bee60f0b208a680059ad54538d8f07499903762aec6fce039782	input
c026 9pin exact.json	upload	151	dde415f8a93cea26565e65c2f68d07f2464fa69b77083586b6613b33fee1661d	input
c026 9pin varorders.json	upload	183	942879569dfb6f45e8cc2e35bd3b26a602b09f7db6fcaafe767d748b83f6ef79	input
c026 chain exact.json	upload	729	f263c09e969464c1f280e990d8f1193f58deedacf33c57e88e8346d01f376de5	input
c026 den closedform.json	upload	337	15ae2641653ec63c99c127df847224da33eabe3daa75b3a869c8059dec5a19ef	input
c026 series.py	upload	6553	4058cad4cc7c69201cb6f7ea392c1fae1099d087a7489a34e01ece064282519a	input
c027 final.json	upload	168	7c6d23f438fe47b7ecdbab52bb98e5278944e24bab5eaa1d8bfb95e53f00d1c7	input
c027 station.py	upload	5415	ec6ee2f49b9e4f54b07a647bd14371d84c1c0dfa78296eba82e2e222c0fc1d3d	input
c027 sweep coarse.json	upload	44087	d6f1f9e61a0c2d4ee70cfd1ed7eb4e13fb5f9dba9aa76109677bcdc2aacb0abd	input
c027 sweep core40.json	upload	7533	0003756d4075bbfa881edfeac68d6cca7242c54cee2c551f2814fd57759b4c18	input
c027 sweep fine.json	upload	19936	f3c72d2a94d89e9e2c9fa62b25f88a200f4497e00030b7458b550667e6dd1739	input
c028 barrier.json	upload	856	17ce10f9b7af8a5be9ec6e26edcab251cc1974fbfdbea04349ac25409a06d20f	input
c028 gd4.json	upload	258	e5db888e611595fd66ba6c1e68df909946fa349f84d364c97b4b8139625ebc85	input
c029 capture.json	upload	298	9fb1dc09a36e9ebc599a27da9b978e39306c53ad060c1d4de68db638fd280b73	input
c030 assembly.json	upload	131	49e197e978d950ac356ec96866760a7d0d8337341415e501b6ac7905dcd69990	input
c030 lemmas.json	upload	2418	5afabb604b35b28ce3f89a99859aa08887d7c4579d563ecd86deb4635afbcf19	input
c030 uncond.json	upload	307	2f0f5802c9577c0e6dc7db910c66b378b6fabd40ee9b543487cc6d682b642e39	input
c031 verify.json	upload	1603	83313c96d1610130451a7e936245a06e80d8cc84df00a20ae9e46e7aeef2a271	input
c032 gh1.json	upload	1340	b45f0d383c2e297d15ad5a5e96c9c7e91427b3a5d0d3dcf6977a55f636b71bad	input
c032 gh2.json	upload	2860	f10da508f32b8484bb23e334804bc1ae84b0d9054aac829154b73240dfbd6d08	input
c033 audit.json	upload	324	a44664e51777d08cc50ae4d9ccdca3ba7feb2782f9eb87889d878937ba259a2c	input
c033 resolution.json	upload	2	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	input
c033 supplement.json	upload	2	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	input
c034 battery.json	upload	40	c43dbd32d78f767487a4b1582993e6e845bfcad38cd6ef222993f583fa648c70	input
c035 skeleton.json	upload	845	d85ee7824edaeb3c429db2630b8ca2ee0c90cf43bf95a8b297e747714c8b3a8d	input
c036 final assembly.json	upload	413	7f5105b2749a33539ac707b2ce7a0762accbd56d64b3d0982181f9c9bbc20e79	input
c036 mfc prime.json	upload	1494	7cc253bd25c8f76812239753f7da26e6f2eb3c17dbda9f00f8202643f7cf1a6e	input
c036 tube.json	upload	8247	75c469b15b500ced951849d1afe1a3d8c24f990a622b3e02207e21249e8aeb14	input
c037 hier.json	upload	824	f1a6f9cdd321dc9ea452fa76b2be9b450b9fdbaa71f7a58d29644934365af239	input
c037 results.json	upload	7285	db39ab7465983402b32de6fe69f096db66848f18d9785c097ddcd8d7d7d8f81c	input
c037 wall.json	upload	1486	4cb2e2fd10e314715eb5a5dfd402c46904d6663559c4a0ff36132255e1cf495a	input
c038 gates.json	upload	1122	6f7dffc0c7ab6aec90ae0f943c1011f242d0fbbab906fb0bf40f2c230badc077	input
c039 gates.json	upload	1010	66587416b32462f97d9ef50e2e65fed7a5e782948a89ffc2473ca26b4dc2371c	input
c040 dependency graph.json	upload	5223	caafc9c2151aaf8d7119d681f44aae748f1f15c0dbe5d507b5e31de21956c9ee	input
c041 identity.json	upload	288	94460e4cd73559fd07f8cb23f5f4c9de392543ca81ea1a1623ce0c2577aded5d	input
c041 identity2.json	upload	269	e111523ef07fc398244142bdcd0f9cb3b9003822b52b0e7ea53ec5669f13add5	input
c042 audit.json	upload	321	f9c7bd4317a03b3b98159e10a97b06a270be5f4d2c869d1e394cd0e666a692af	input
c042 audit2.json	upload	192	551599806856dc05d23488fa18f6b917749d760db9c76bdd13b8d02a215fd2be	input
c042 audit3.json	upload	186	99b06335ef9094b4681d17ed3315501017c3ab3e65ece8b423e7925acbf6ad89	input
c043 results.json	upload	250	57dfe45200b4b781a0df1743aec384a62e6a3de0043d55d35c34d8b9b7ce0336	input
claude-opus-5 — session_01EkKVrmmSk92bvfArEp8YjW — 2026-07-27T17:39Z.pdf	upload	46424	6d54c119511c2bc0ffbc00ca649f306bc272e6cbdbb2cbb0c303df2db2db5b58	input
constants table.json	upload	410	d70ea14ef46489cf417800f41d6dcbf52fbb8a345ec50fff61bf19c11656deb5	input
gain law analysis.json	upload	949	f74a460367531703807e62740e749c04d0bc10f3b9066e9df255c114f82611d2	input
gate kernel v1_1.py	upload	27279	ef638a4faf2d147ec6144579d4dc4ba53d91e7b61511e7f6ae4bc4949f7e7fbb	input
gate kernel v1_2.py	upload	35686	3d3980a22aa898b7d56d4de25799af890f0cd23b95ca35104f2d4c2c46ae1369	input
gate-framework-master-v1_1.md	upload	62173	a16c44d5640d3e7e87c76cc42a6ca9d34f0ba102ff6d18ccb9857d40c5792020	input
gate_kernel_v2_0.py	upload	95017	9747f8572e13c7d2799b83d7e7e47bf2bd46f1c687ff9dd10953c67890ae4962	input
gate_kernel_v2_0_validation.json	upload	367531	fc5fce32664436aa80b0402b6befa51fd882d6f8e4ecf0cb788a8835dc24a9c0	input
gaussian_corridor_certificate.py	upload	5800	d8bd3f12b34147df24f97968a94a52dc9c0647ef4f4472f611b690606f8c4c31	input
gaussian_corridor_certificate_report.json	upload	13327	b6a70cfa846bca2d1d460ca78381895e8c19772cc4ba73b9d4ef128c2b4cd808	input
joint r1 5 m1 2.json	upload	247	707fd6c43175b33966f837466f83c4770184b31aef36ced855e2646828970409	input
joint r1 5 mn1 2A.json	upload	301	ede5011924cf6378bdfa537e357a7f40037f8fcc79124bdd9a447e816a77f112	input
joint sim.py	upload	4903	e39794f44cf1b14721bc86225ea0a206e78055413345498064c6a1b534eb3013	input
joint sim01.pdf	upload	35202	4c489169ce02ed0656d091ee439e76252cbd251e3c0f3fa9d0099fe40aff59aa	input
joint sim2 123 07-09-26.py	upload	11241	ca9c8a7d43d1191eb315d6c66076623718751f14c84f46f33c00b951e8dc60c8	input
joint sim307-09-26.py	upload	5635	a980e56feba8e0a4603d4ff7b7e5032c7cdaa4172578b12e2baca322ff27b9eb	input
joint2 r1 10 m1 2 w4.json	upload	709	621a8da58e27dcc71163a1e10281c97f7b15649018a17bce95978d41807d2cce	input
joint2 r1 10 m3 2 89.json	upload	702	69dfb4cc0b81c857cce06e240ec36fe142839562bc04671326650df09733fbc9	input
joint2 r1 10 mn1 2 67.json	upload	716	b376e963a2d0119eb84db26dbb179d35a3e6dad7a0bd062aa4988a76613dc4f7	input
joint2 r1 10 mn3 2 9.json	upload	685	ac90e03838fb053ad520deecf7a784b33e7f653ff5e79b37f796c2554f9c8e67	input
joint2 r1 5 m1 2 123 07-09-26.json	upload	795	9d61bf6395e10bfc83d7afdbb962dc92924989bcac371606b034d198b32e50fa	input
joint2 r1 5 m3 2 45.json	upload	773	d13c973508c8b7bb9363524d25ceefac2dea8bb79ffb656f9e971a3ac13e0647	input
joint2 r1 5 mn1 2 34.json	upload	757	2f009f68bbc7062b6b5238081b8ab2bd74555f28b9bc5fda6c8430454938a0bb	input
joint2 r1 5 mn3 2 56.json	upload	756	fe668a462d83e1c67451d7c0aba087afb7d79f64630173d52879cf9289c1043c	input
lb r0.45 summary.json	upload	212	479473dd55b2f49efa52aad2739805395144d9c45e1753c6ff844455eaf34784	input
lb r0.70 summary.json	upload	223	651292f1bde162f22a9005e569149d64649a9615f2b428f33acb8f5f57217d22	input
lb sim.py	upload	6389	4442eb0205510de7d2c2bc1557542e7ad71b29dda5c571f879850727d1194595	input
lb sima.pdf	upload	37902	b427d608a96235eff84977c9390c32d10ba3bb39c88c324d8d33ca9a91cafbbf	input
lemmaP general 123 07-09-26.py	upload	4451	e3a0f1510df5ea3042f015fcf26fff7c78f49ab477adb95abde7f553b72a50d2	input
lemmaP general new 07-09-26.json	upload	7595	547c6e657bc127ccf43fc79d9986204c9a96d6c224b588ee033779c50ad43008	input
palm_weighted_gaussian_chernoff.py	upload	6871	e2a308393bcd6831f6a6abf3ca4f22cbcb0d022287bb795b87df2ebb6eae9f02	input
palm_weighted_gaussian_chernoff_report.json	upload	2210	1a46553e7b57cbdb0a748ef428bd64bf2519fd0090c0249a5efa165a1464635e	input
periodized_bf_matrix_transfer.py	upload	7439	91cb008e45dff0a2f0f0667c8489ee49cab08b4b20b1d9aadaffe6e92c78cc24	input
periodized_bf_matrix_transfer_report.json	upload	2566	75f423ed03bdb6bdcba672557d69f863c39187c27fad9195e6e6417066e77d3d	input
q0 registry.json	upload	9362	48821c9b66ca77494e5063ad41c651569cff4f609f437df627e426adb9befee6	input
q0_c091_bonferroni_budget.png	upload	124667	2aec6b41fd082ab920424b9c5092b1539abb339734e2a74c44ffc87aa01b51ab	input
q0_c091_canonical_contract.json	upload	3690	c0491492f5d3882d4ae14a987b95d9a59de6ae01a9f2ed560030592ab41e2d07	input
q0_c091_contract_check_report.json	upload	747	52d12bb9b1b4dfca5360cec53af7d0615d7dd7416f511a5cb5eb0b24777afcdb	input
q0_c091_contract_checker.py	upload	2445	df4c015f094378d5e38c5203d0328cbaeafdd0101e690d7853931c0c4afcdaef	input
q0_c091_corridor_product_audit.png	upload	135634	7a8bcfb931683a8bad69343d3dfd8dea3f69fc8d1337f6269b654aa72ecb990a	input
q0_c091_gate_reduction.py	upload	4077	77164a2a62d7e00cd52c2fd3108ba6c4e3dd75379092af8f2f699390d4b03ca1	input
q0_c091_gate_reduction_report.json	upload	4460	52352214cc6af811c68a4dc6356fbb4b92ffee9d303d54179d90ef110058de8d	input
q0_c093_release_contract.json	upload	2472	e7d16bdff851facc3dc0cabc51e16a3bc7fa0afb50763789272c399b1dc0dd25	input
q0_c096_conditional_contract.json	upload	18033	503277d5e431ca96ba03adef666ab1752d13d4c11d6735d8503958964bd0c46b	input
q0_c096_conditional_contract_report.json	upload	30671	2063d5004c924730da6c6e7a427a57ab3bb6ddd8a3973a377d97632347ea5ddc	input
q0_c097_gamma_contract.json	upload	29334	5e20bf945a4da9f45097ef4c78ac30f8a01c30263ce5e4181be9aa78350342a2	input
q0_c097_gamma_contract_report.json	upload	50679	53ca78e1382c2c4fc68e39207e2fc1321bb7cf1b7ce5fdf8f8e8d8d48bfbd267	input
q0_c098_conditional_contract_v2.json	upload	34201	d43740b6d013ba1a52b828c7b09b8dcc48e10683f0b7c08dc393bb42eda320c0	input
q0_c098_conditional_contract_v2_report.json	upload	56226	47a1b7aea493603b3016a84053d5ecfb27308dc1e53521b5f745e8ce6a0d8385	input
q0_c098_gamma_maxcount_contract_v2.json	upload	25885	13e459d517e574ff3af479db7374159bc58eba014a2619bf7536d5dc75aac7b1	input
q0_c098_gamma_maxcount_contract_v2_report.json	upload	42106	e7b51ae0eda3aab44491fb4a23e0d3c748f43ba98e62ca983a629736545fd637	input
q0_c101_limit_contract.json	upload	27607	d86c87bec8a0eeb70ad28e9e2b8c546c3441f95b7e6bc32bcfde4aef554c4f6c	input
q0_c101_limit_contract_report.json	upload	45063	f627120e241a55d4a4a2b7bfa96a4d827f3c70e5dc8a2f57bfaaa5e53a7581c8	input
q0_c104_theorem_b_close_contract_report.json	upload	20536	e443cd1a60b695a510a153c4c2db87b61c04d5eafa422bcad029c2e69baec20b	input
q0_c108_portfolio_contract.json	upload	27331	40d8c9b4b0836a9f2c1268ea58025448a05fb7e6344c0bd52cf0c009a7f7ca77	input
q0_c108_portfolio_contract_report.json	upload	45401	f62b5d0a2bc49b43ed253b89522b55f71d027ed1cc5c0687d1d9caa33a0042eb	input
q0_llm_verifier .py	upload	15366	abea7a8534218589a35081506841841f859a3095ae6369bfc2e353e816b1dc5a	input
q0_llm_verifier_v2.py	upload	20334	6aeb0eef2198fe08c512d035451c035393f6a37153501ff483bef36f33eb54fc	input
q0_llm_verifier_v2_validation.json	upload	589	b1598fb64f17d27232c836b8670c6fa591ec4a752f329bed8e2fb8f7fc9a2739	input
q0_llm_verifier_v4.py	upload	36551	5305c19577649e424c99cb4a5165bb1cb05f71dabe4477c0d3b2fd9ceab279cc	input
q0_llm_verifier_v5.py	upload	68019	6ead5cedd4ac5e4fbc996eb91d8799cec2d273932a720af0ec66426a3d4d9576	input
q0_llm_verifier_v5_validation.json	upload	106547	5442fc302ae3350a57c8d4fc4926cb89d738d018459dd99d45263de0c9f55dbf	input
q0_machine.json	upload	5910703	c3a93bd250c49e256467939bf714c18488fa506e87ae10636608fae99fb9cd38	input
q0_registry_v2_0.json	upload	28526	878d139f11369ee513e0e8bb45472335c5a046742bb83945982fb95ea6c4a40e	input
q0_verify.py	upload	957321	eca1755d25375adfe4ccd3366b0c696ea5214d3267cffe7df9160ed6136d34f4	input
quartic_remainder_audit_note(1).md	upload	5830	e344ccec3945ecd1c931e7e84eb25ef2fe2a0c9b41f5768eb03619400b2b38db	input
quartic_remainder_audit_note.md	upload	5830	e344ccec3945ecd1c931e7e84eb25ef2fe2a0c9b41f5768eb03619400b2b38db	input
requirements-c093.txt	upload	90	ffb89e5e632155670c0b60066ceb0611feb920ca506c77538601bacdae8df697	input
strip octaves.json	upload	590	6843ffcd4eb5eceb01869b4064a5f7bcc97ca1ff624a6f6f8f38747884162645	input
three_hessian_conditional_moment_envelope(1).md	upload	12145	f19132b47dd58339d632ffe8ef5c9466dbcf9b353b406a31e22d3e35b5e5d0fb	input
three_hessian_conditional_moment_envelope.md	upload	12145	f19132b47dd58339d632ffe8ef5c9466dbcf9b353b406a31e22d3e35b5e5d0fb	input
untilted r1 10 576.json	upload	629	2c2f8940b8701d473b76f9a0fe58658e331e2b82968412147a7706bd000aeaba	input
untilted r1 5 456.json	upload	613	b1d8195c5fdcadf8faa2212f68307eaccbcf7ddb09f6b94031890ae29b9a5f61	input
user_pasted_clipboard_long_content_as_file_#!_usr_bin_env_python3_GP-DATA-214-v2.txt	upload	37512	63ef800a51969903b9c3d97c74e61f77ee037afadff73038047ef7cfce040fb9	input
user_pasted_clipboard_long_content_as_file_#!_usr_bin_env_python3_verify_g_chai2.txt	upload	5493	58519d6140c24d3a8759b9c39f33adab69913a7770a210bd6c51c5a44793aa2a	input
user_pasted_clipboard_long_content_as_file_#_SIDE24_—_P9_Audit_Part_G_Chain_&_the_1.txt	upload	4577	c17c269da7f99d4bbca1b23bd7ff0c69391caa55ddd303ad63bed32c33cfddec	input
user_pasted_clipboard_long_content_as_file_CL-AUD-S2DER010-20260727-01_—_ANTHROPIC_1.txt	upload	19344	88ce2467a797dc89e795198a19ae82ee3984d56b793778f3bf15b45dc1742860	input
user_pasted_clipboard_long_content_as_file_CL-DER-204-v1.0_—_ENDPOINT-HESSIAN_DIVID5.txt	upload	12171	69a56ed33c1d0d2910611a3c97d7317500149e327980db7b6719d1ab13af02d2	input
user_pasted_clipboard_long_content_as_file_CURRENT_AREA-NORMALIZATION_CLARIFICATION12.txt	upload	15278	190553b0e479b251109c7037ada429b28cd0c94b887e2267c0fc7a74d92245f2	input
user_pasted_clipboard_long_content_as_file_CURRENT_LM013_SAME-LINE_SUCCESSOR_VERIFI10.txt	upload	25492	4e6d04cd48c5982e487ae24496c575a602f249e082fea8d06b27c6d16e04ade5	input
user_pasted_clipboard_long_content_as_file_CURRENT_SUPERSESSION_STATUS_—_2026-07-2614.txt	upload	16150	b0dde760ab7d280f1d1b62574ca1a9f8d492e30c6ca6aa98eee36b92a7e5a497	input
user_pasted_clipboard_long_content_as_file_CURRENT_v1.9_SOURCE-ADDRESS_SUCCESSOR_ST8.txt	upload	30938	99933d85726b6e4fbc71d097cdfbb8b5923726c0a355b6f51ac82bb503a50954	input
user_pasted_clipboard_long_content_as_file_Completed._The_corrected_G.9.1_identity_3.txt	upload	14566	ebc4ab7eae4cf84dee6eb591fb2231500deccd5809a541eb3d561f415bd31adc	input
user_pasted_clipboard_long_content_as_file_Direct_composition_—_here's_the_work_ord4.txt	upload	4890	53d2ebb3cf038628fbfc9e7638fe79ea6cd2254f526eea062dd9879f3a5be393	input
user_pasted_clipboard_long_content_as_file_EXPLICIT_FIXED-WINDOW_COEFFICIENT_AND_TO15.txt	upload	12794	5476f11a281635ad99a7ed125a55e06e875681aa273fb682ada02c9e0035d0c1	input
user_pasted_clipboard_long_content_as_file_GP-DATA-214-v1.0_—_R-UNIFORM_EXACT_ENDPO1.txt	upload	44860	891d9b73332e6f22560cfc6519c8169f8f8d03e9f52eafed8a1344a136c45d09	input
user_pasted_clipboard_long_content_as_file_GP-DATA-214-v1.0_—_R-UNIFORM_EXACT_ENDPO4.txt	upload	12437	6d935a1a32d9d0cb70819088667b74fd5f7786a1d1bfcd689a3d77337db79d38	input
user_pasted_clipboard_long_content_as_file_GP-DATA-214-v1.0_—_R-UNIFORM_EXACT_ENDPO5.txt	upload	39783	8c842df94d2da2c3fb81be14191918da3995dc16bfd0fa84e06186776dded630	input
user_pasted_clipboard_long_content_as_file_GP-DATA-236-v1.0_—_CONTENT-ADDRESSED_SNA6.txt	upload	31960	6874db82f8828f6fee4b9e27debdeb95e5b553d479e16f0ab05300f74eab52bb	input
user_pasted_clipboard_long_content_as_file_GP-DER-118-v1.9_—_EXACT_SELECTED-BRANCH_7.txt	upload	28257	d894c0fe35d17be878820971df5b7b300b6182ee71d79a89efe0d25ef6fad7f5	input
user_pasted_clipboard_long_content_as_file_K3_SWARM_MASTER_WORK_ORDER_—_SIDE24_q0_L1.txt	upload	21115	6cf3a0bdce7856d1c8961af4e3f64ca741dc3d560162c1c66d9c66c6f0a05df7	input
user_pasted_clipboard_long_content_as_file_LS-COR-011-v1.0_—_GP-DER-214_RECORD-COMP3.txt	upload	10967	065cc428c6ee0951dbbc5ba366c21c98b551e3c63147f95a5ee1fd9bcffd333f	input
user_pasted_clipboard_long_content_as_file_LS-DER-030-v1.0_—_EXPLICIT_FIXED-WINDOW_16.txt	upload	16937	12c4dab70c00ab6836b33b4bd5c79b18dd991b58f479ca786766787a3577c106	input
user_pasted_clipboard_long_content_as_file_My_honest_verdict_this_is_a_substantial1.txt	upload	6426	289dadde910714d957a6c0aa296bef245e0081f4804ebff556979a6279506ea8	input
user_pasted_clipboard_long_content_as_file_One_relay-fidelity_decision_first_Kimi_6.txt	upload	5417	1ed2e9344f7b6e862abb594ee281a8117ecbba17525043ce4742e39c6a336e76	input
user_pasted_clipboard_long_content_as_file_PLANAR-REFERENCE_LABELLING_AND_CURRENT_F4.txt	upload	15305	5a93dc09fc68356412c1ec7840a7d5a293ac9b29e8abbfbe9929021ca26a4096	input
user_pasted_clipboard_long_content_as_file_RS2-AUD-214-v1.0_—_ADVERSARIAL_REPLAY_AN2.txt	upload	9973	bb744d54968658065aa9acd6f663967020f14c95d2b8d7dc85c64acade3460be	input
user_pasted_clipboard_long_content_as_file_SYMMETRY-TYPED_SUCCESSOR_NOTICE_—_2026-019.txt	upload	16031	6bb85ea568562965e57d1b5630cf2a93420183b1f87cd11e7356876d951978a2	input
user_pasted_clipboard_long_content_as_file_Side-24_gap-fill_supplement_Companion_t2.txt	upload	72105	924b9ca73f0474bfd4598e9a94f86c39559e7957c02318b61e761faa323724be	input
user_pasted_clipboard_long_content_as_file_Six_hours_of_real_work_with_zero_ferryin20.txt	upload	4821	bc1eeed30783665368c1bebc4c08f9f564090ead55636d5ec1b4f29341943a80	input
user_pasted_clipboard_long_content_as_file_TB-G4_—_FULL-KAPPA_TAIL_DOMINATION_AND_N11.txt	upload	11725	e4d8094ed1bfc9f9cc7491f13efd5cc5294ba3b5f4fbd4bc8bbba33dd1a2ab5d	input
user_pasted_clipboard_long_content_as_file_TB-G5_—_OFF-DIAGONAL_COMPLEMENT_AND_FIXE13.txt	upload	11330	60768783048ae9f5347735caa6a543ff074b785f2d5a1c568237c92d12f12f39	input
user_pasted_clipboard_long_content_as_file_V1.1_ANTHROPIC-DRIVEN_TWO-SENTENCE_REPAI18.txt	upload	13716	f9b97a688cb292ecd7a4309a64b6a2c2ff65076198fe800da3977a007bfbcd91	input
user_pasted_clipboard_long_content_as_file__0._EXECUTIVE_RESULT_The_exact_select9.txt	upload	13797	035d5a18018606bd8736dc5774a7adbed29de453b30a1780976e1e4f69285d4d	input
user_pasted_clipboard_long_content_as_file_path,role,bytes,sha256,source_drive_id,p17.txt	upload	4152	2ccbb4505dc81908ef6b4c7c0281f64bb48c6ec439bd2840313950e59eb3206c	input
user_pasted_clipboard_long_content_as_file_{_artifact_id_GP-DATA-214-v1.0_,_3.txt	upload	10944	af2779575ce3d18eeb69499e32ecc6e7c40898181ddf0fd6e4815d35cf8a6cbf	input
v2patch Correction Addendum.md	upload	1270	9736f35dd0c5cd222e60a12909e854c41d204b76549d019b3d3ed110b15fd1cd	input
v2patch Correction Addenduma.pdf	upload	26965	7167555c3e63c98db86e245dcfd7dd672f7b9943f4c813beb5534ec8af3ef3ec	input
v2patch Correction Addendumad.pdf	upload	35510	5f150cfc7d6ec3566a426831549b8d12ffa915c6d2d8907246c1622625daeb5e	input
v2patch Correction Addendumaw.md	upload	1917	c5a246a967265e9e796582474eb3d17eab4bcc474f6cc427a90ad694aa0f849a	input
validate_gate_kernel_v2_0.py	upload	39814	98c4da2e0acf8e34d2bfd4489580db6e41599f3c532b7114be829483c2141909	input
validate_q0_llm_verifier_v2.py	upload	4586	5a8fc3e8a54a1e1d6773b1b3b1d14db393e482d58443fee660225b8aed86cb65	input
validate_q0_llm_verifier_v4.py	upload	4429	d3d92ffe9cea955de08ec1a905fd115fcd569f92ea5572e684936b3bee369f7d	input
validate_q0_llm_verifier_v5.py	upload	25938	5bb85eca90862a0bc0d35c537e1ee2024960e798fdc95a1ed32de6f0b7bf48fb	input
verify_q0_c093_release.py	upload	2894	a5a990b4248e1e79bec54564cc4c35c6faa58441fc31dd571eaf83ac7cf08206	input
verify_quartic_endpoint_counterexample(1).py	upload	13329	461959368dfc7759c78ee105e4b82ff97659ddfc3a28837bbf7e8092da2f39d9	input
verify_quartic_endpoint_counterexample.py	upload	13329	461959368dfc7759c78ee105e4b82ff97659ddfc3a28837bbf7e8092da2f39d9	input
winner assembly v3.json	upload	1409	bc29e9e506915ef7b5db59edd67b5f33ca70c143a0bd500b35cdadad177e3d55	input
/mnt/agents/output/SIDE24_MASTER_REGISTER_R2_2026-08-02.md	research	30062	7fede02fc8636effb644496c3fac267b4817720d988d88a5fb56a328b4034925	input
