Title,Open reading copy,Kind,Group,Reader key,Verification,Drive ID
READING RESEARCH_SOURCE_CHECK_STATUS 001,https://docs.google.com/document/d/1ar0PJeGCCdxirH9e_pwrv6VxERT5PILkQzI-bEXPp9I/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_001,TEXT VERIFIED — display whitespace normalization only,1ar0PJeGCCdxirH9e_pwrv6VxERT5PILkQzI-bEXPp9I
READING RESEARCH_SOURCE_CHECK_STATUS 002,https://docs.google.com/document/d/1Y16rkFsf8Jtn88FldRVJ1ajOgXzxgo46hNcdnFeogKU/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_002,TEXT VERIFIED — display whitespace normalization only,1Y16rkFsf8Jtn88FldRVJ1ajOgXzxgo46hNcdnFeogKU
READING RESEARCH_SOURCE_CHECK_STATUS 003,https://docs.google.com/document/d/197Ws66oym11cOBS-V1CSGzU3dgQ7elxHmbVQ67jCZiE/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_003,TEXT VERIFIED — display whitespace normalization only,197Ws66oym11cOBS-V1CSGzU3dgQ7elxHmbVQ67jCZiE
READING RESEARCH_SOURCE_CHECK_STATUS 004,https://docs.google.com/document/d/1eBSk89iGY0w4YLSPYnUNlMgdkHEnLXC9wvoewTFirgc/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_004,TEXT VERIFIED — display whitespace normalization only,1eBSk89iGY0w4YLSPYnUNlMgdkHEnLXC9wvoewTFirgc
READING RESEARCH_SOURCE_CHECK_STATUS 005,https://docs.google.com/document/d/1hkqV09GQosOACdjAWVpN1fMUSvvahvjjA0j5_W5CAIA/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_005,TEXT VERIFIED — display whitespace normalization only,1hkqV09GQosOACdjAWVpN1fMUSvvahvjjA0j5_W5CAIA
READING RESEARCH_SOURCE_CHECK_STATUS 006,https://docs.google.com/document/d/1NKVjviNMq8loFvM8isAFGYrTKbVqUaLe_O2JD4MYJJ0/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_006,TEXT VERIFIED — display whitespace normalization only,1NKVjviNMq8loFvM8isAFGYrTKbVqUaLe_O2JD4MYJJ0
READING RESEARCH_SOURCE_CHECK_STATUS 007,https://docs.google.com/document/d/1b2-7J_kxW2Y8lxqBn9lFDHEIN3yp0UuFrkzWjCZDvuM/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_007,TEXT VERIFIED — display whitespace normalization only,1b2-7J_kxW2Y8lxqBn9lFDHEIN3yp0UuFrkzWjCZDvuM
READING RESEARCH_SOURCE_CHECK_STATUS 008,https://docs.google.com/document/d/1MLuOU01xAPy8I6dXRVlNYZesYeCcSlgIfEzT5uIlJUA/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_008,TEXT VERIFIED — display whitespace normalization only,1MLuOU01xAPy8I6dXRVlNYZesYeCcSlgIfEzT5uIlJUA
READING RESEARCH_SOURCE_CHECK_STATUS 009,https://docs.google.com/document/d/1tQByhQf1s759o072rDRn9LZr5c8Tv8WngFfeCdqm3KE/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_009,TEXT VERIFIED — display whitespace normalization only,1tQByhQf1s759o072rDRn9LZr5c8Tv8WngFfeCdqm3KE
READING RESEARCH_SOURCE_CHECK_STATUS 010,https://docs.google.com/document/d/1pYIdeCyVnxjZIpaBknSON6a-1c06iuTy8jXybgLBZb4/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_010,TEXT VERIFIED — display whitespace normalization only,1pYIdeCyVnxjZIpaBknSON6a-1c06iuTy8jXybgLBZb4
READING RESEARCH_SOURCE_CHECK_STATUS 011,https://docs.google.com/document/d/1Kcv1HNyamSitxEy9-aHQLFKkkdui3cTCL6ecFiWjHHA/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_011,TEXT VERIFIED — display whitespace normalization only,1Kcv1HNyamSitxEy9-aHQLFKkkdui3cTCL6ecFiWjHHA
READING RESEARCH_SOURCE_CHECK_STATUS 012,https://docs.google.com/document/d/1hl4C9pPyittYbido24JeBvEfTCrf0oy6mNm1BSwSaVU/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_012,TEXT VERIFIED — display whitespace normalization only,1hl4C9pPyittYbido24JeBvEfTCrf0oy6mNm1BSwSaVU
READING RESEARCH_SOURCE_CHECK_STATUS 013,https://docs.google.com/document/d/14d4ttyVmTIaTXY1GC0sosdI85J4LqteRWiCWN-_NG8w/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_013,TEXT VERIFIED — display whitespace normalization only,14d4ttyVmTIaTXY1GC0sosdI85J4LqteRWiCWN-_NG8w
READING RESEARCH_SOURCE_CHECK_STATUS 014,https://docs.google.com/document/d/16PXo8HGd6HsTPZtNcNYj1WTz-8u3FNvz0wD2UCQIUdw/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_014,TEXT VERIFIED — display whitespace normalization only,16PXo8HGd6HsTPZtNcNYj1WTz-8u3FNvz0wD2UCQIUdw
READING RESEARCH_SOURCE_CHECK_STATUS 015,https://docs.google.com/document/d/15BE7kGsD0f2Ak91zrQd9h9LFYjFF5UkwKEw3a01WT04/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_015,TEXT VERIFIED — display whitespace normalization only,15BE7kGsD0f2Ak91zrQd9h9LFYjFF5UkwKEw3a01WT04
READING RESEARCH_SOURCE_CHECK_STATUS 016,https://docs.google.com/document/d/1fTDq6tYjdZ06K0PZCOCIO7WUnS0C2kaodOuTW27qdbo/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_016,TEXT VERIFIED — display whitespace normalization only,1fTDq6tYjdZ06K0PZCOCIO7WUnS0C2kaodOuTW27qdbo
READING RESEARCH_SOURCE_CHECK_STATUS 017,https://docs.google.com/document/d/1ss_uNHkOwIJw1b97mDcvZnTuZ40ns_UwcGCyNUvq3LE/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_017,TEXT VERIFIED — display whitespace normalization only,1ss_uNHkOwIJw1b97mDcvZnTuZ40ns_UwcGCyNUvq3LE
READING RESEARCH_SOURCE_CHECK_STATUS 018,https://docs.google.com/document/d/1xJOBkmLaa6BdbakX4OY6vznJsjrUKE7J2ePS04XBb9I/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_018,TEXT VERIFIED — display whitespace normalization only,1xJOBkmLaa6BdbakX4OY6vznJsjrUKE7J2ePS04XBb9I
READING RESEARCH_SOURCE_CHECK_STATUS 019,https://docs.google.com/document/d/1gw9oqTRZ5P7K7xU7LSrUWxLI5BdYpDw1PhIqpkZIvuI/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_019,TEXT VERIFIED — display whitespace normalization only,1gw9oqTRZ5P7K7xU7LSrUWxLI5BdYpDw1PhIqpkZIvuI
READING RESEARCH_SOURCE_CHECK_STATUS 020,https://docs.google.com/document/d/1WUAHpWNuRpv9JSz3t9r7p9M7YyjR0vCcwjKlvlqD2m8/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_020,TEXT VERIFIED — display whitespace normalization only,1WUAHpWNuRpv9JSz3t9r7p9M7YyjR0vCcwjKlvlqD2m8
READING RESEARCH_SOURCE_CHECK_STATUS 021,https://docs.google.com/document/d/1hGef4Bk1VkDJsp4xrFrGQsWc33pnb3hfx6dCgQMY3rA/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_021,TEXT VERIFIED — display whitespace normalization only,1hGef4Bk1VkDJsp4xrFrGQsWc33pnb3hfx6dCgQMY3rA
READING RESEARCH_SOURCE_CHECK_STATUS 022,https://docs.google.com/document/d/187P2To8VPNfzPgT68gXO_NekV8Loc9iTzIt-iF_cr6c/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_022,TEXT VERIFIED — display whitespace normalization only,187P2To8VPNfzPgT68gXO_NekV8Loc9iTzIt-iF_cr6c
READING RESEARCH_SOURCE_CHECK_STATUS 023,https://docs.google.com/document/d/1l85kzRLYvHQkhBmXghhYkJKRjSGu1wIvjURwWdQNAW0/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_023,TEXT VERIFIED — display whitespace normalization only,1l85kzRLYvHQkhBmXghhYkJKRjSGu1wIvjURwWdQNAW0
READING RESEARCH_SOURCE_CHECK_STATUS 024,https://docs.google.com/document/d/1C2iRKYmwyc5osiiom04qLuqx58rJpKdLMx5zuPz2caw/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_024,TEXT VERIFIED — display whitespace normalization only,1C2iRKYmwyc5osiiom04qLuqx58rJpKdLMx5zuPz2caw
READING RESEARCH_SOURCE_CHECK_STATUS 025,https://docs.google.com/document/d/1n5nsDOf_2gE2zEcZtp0FC3X0JliJusegSYR57qkqleE/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_025,TEXT VERIFIED — display whitespace normalization only,1n5nsDOf_2gE2zEcZtp0FC3X0JliJusegSYR57qkqleE
READING RESEARCH_SOURCE_CHECK_STATUS 026,https://docs.google.com/document/d/1utbdshGcLI52-gbU35Q7dknx03ABdgxNRZuI92fUWOA/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_026,TEXT VERIFIED — display whitespace normalization only,1utbdshGcLI52-gbU35Q7dknx03ABdgxNRZuI92fUWOA
READING RESEARCH_SOURCE_CHECK_STATUS 027,https://docs.google.com/document/d/14GaJfDg5YpguOLtGLCPr8M51_kgI33uzHmfKpwvsf0s/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_027,TEXT VERIFIED — display whitespace normalization only,14GaJfDg5YpguOLtGLCPr8M51_kgI33uzHmfKpwvsf0s
READING RESEARCH_SOURCE_CHECK_STATUS 028,https://docs.google.com/document/d/1qeMws7UWe2lvDGrvrG77Scg0wLq9IEc-Atd27RTyjU4/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_028,TEXT VERIFIED — display whitespace normalization only,1qeMws7UWe2lvDGrvrG77Scg0wLq9IEc-Atd27RTyjU4
READING RESEARCH_SOURCE_CHECK_STATUS 029,https://docs.google.com/document/d/1G0fnuXXsNmIo7MM56adm9yV5kUca0ZVP33zSRZ1ll2o/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_029,TEXT VERIFIED — display whitespace normalization only,1G0fnuXXsNmIo7MM56adm9yV5kUca0ZVP33zSRZ1ll2o
READING RESEARCH_SOURCE_CHECK_STATUS 030,https://docs.google.com/document/d/1GXNyFgFHmwsNSX3VLFf30krQ6j24bktkS5snr1j_zUs/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_030,TEXT VERIFIED — display whitespace normalization only,1GXNyFgFHmwsNSX3VLFf30krQ6j24bktkS5snr1j_zUs
READING RESEARCH_SOURCE_CHECK_STATUS 031,https://docs.google.com/document/d/1BEKllrvwq7QCx1yd1sC9NlHESHzqq7BXiGdQkSV-NXM/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_031,TEXT VERIFIED — display whitespace normalization only,1BEKllrvwq7QCx1yd1sC9NlHESHzqq7BXiGdQkSV-NXM
READING RESEARCH_SOURCE_CHECK_STATUS 032,https://docs.google.com/document/d/12NaXNOLc3tYAVPg_3EBKDUTR1SQT4yzAr5hLjCxJ6Ws/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_032,TEXT VERIFIED — display whitespace normalization only,12NaXNOLc3tYAVPg_3EBKDUTR1SQT4yzAr5hLjCxJ6Ws
READING RESEARCH_SOURCE_CHECK_STATUS 033,https://docs.google.com/document/d/1LrAy1YM28AQzgbsUg8b1qBJkWj6M05lsAtQK1JV-VqE/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_033,TEXT VERIFIED — display whitespace normalization only,1LrAy1YM28AQzgbsUg8b1qBJkWj6M05lsAtQK1JV-VqE
READING RESEARCH_SOURCE_CHECK_STATUS 034,https://docs.google.com/document/d/1eW7m5Sfefj-xT0Tt9ae6XrFvJbNWsm7AJHUrRLi9hz8/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_034,TEXT VERIFIED — display whitespace normalization only,1eW7m5Sfefj-xT0Tt9ae6XrFvJbNWsm7AJHUrRLi9hz8
READING RESEARCH_SOURCE_CHECK_STATUS 035,https://docs.google.com/document/d/1RsKz0LkO4CXczslgSYcudQo6yqiPoY5MFsDOf8974As/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_035,TEXT VERIFIED — display whitespace normalization only,1RsKz0LkO4CXczslgSYcudQo6yqiPoY5MFsDOf8974As
READING RESEARCH_SOURCE_CHECK_STATUS 036,https://docs.google.com/document/d/1rU99QmBOhF4ac4JrElo1Zvj1PT5sCNVGdBdYhpVC_IA/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_036,TEXT VERIFIED — display whitespace normalization only,1rU99QmBOhF4ac4JrElo1Zvj1PT5sCNVGdBdYhpVC_IA
READING RESEARCH_SOURCE_CHECK_STATUS 037,https://docs.google.com/document/d/19wZzpCTvkxMOsEcos6ivABdznMgPQUPYOAuYnHlSxuU/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_037,TEXT VERIFIED — display whitespace normalization only,19wZzpCTvkxMOsEcos6ivABdznMgPQUPYOAuYnHlSxuU
READING RESEARCH_SOURCE_CHECK_STATUS 038,https://docs.google.com/document/d/1wlb1I7JwA4LYjshBaPFm7UTcGziVjeq-MG7yZ0lxz4k/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_038,TEXT VERIFIED — display whitespace normalization only,1wlb1I7JwA4LYjshBaPFm7UTcGziVjeq-MG7yZ0lxz4k
READING RESEARCH_SOURCE_CHECK_STATUS 039,https://docs.google.com/document/d/1jAnwXm6ukXJJs490UQL38AwwUddgvhxY78_DO0_arao/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_039,TEXT VERIFIED — display whitespace normalization only,1jAnwXm6ukXJJs490UQL38AwwUddgvhxY78_DO0_arao
READING RESEARCH_SOURCE_CHECK_STATUS 040,https://docs.google.com/document/d/1rjIdxXViK1-br1wjhv3Qx8AD0B79_M9W172-cF5j2QI/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_040,TEXT VERIFIED — display whitespace normalization only,1rjIdxXViK1-br1wjhv3Qx8AD0B79_M9W172-cF5j2QI
READING RESEARCH_SOURCE_CHECK_STATUS 041,https://docs.google.com/document/d/1PeY1ylU93tU7f-SdxxQsYzyYU1x9x1NTomNc0UDJC7o/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_041,TEXT VERIFIED — display whitespace normalization only,1PeY1ylU93tU7f-SdxxQsYzyYU1x9x1NTomNc0UDJC7o
READING RESEARCH_SOURCE_CHECK_STATUS 042,https://docs.google.com/document/d/1YRMPQFnzODwL-4Pn0ERnB-M5PklXxeH5g-uOFEjuAYk/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_042,TEXT VERIFIED — display whitespace normalization only,1YRMPQFnzODwL-4Pn0ERnB-M5PklXxeH5g-uOFEjuAYk
READING RESEARCH_SOURCE_CHECK_STATUS 043,https://docs.google.com/document/d/1rnC9Jua6yJ96X-fWbmzisRbeW-Q9m4afsBzxe9AqlEM/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_043,TEXT VERIFIED — display whitespace normalization only,1rnC9Jua6yJ96X-fWbmzisRbeW-Q9m4afsBzxe9AqlEM
READING RESEARCH_SOURCE_CHECK_STATUS 044,https://docs.google.com/document/d/1FoX55CxsOwVRgUmBmxlQsm72GO27K9ZFJFyUf5mayHQ/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_044,TEXT VERIFIED — display whitespace normalization only,1FoX55CxsOwVRgUmBmxlQsm72GO27K9ZFJFyUf5mayHQ
READING RESEARCH_SOURCE_CHECK_STATUS 045,https://docs.google.com/document/d/1bavlks_8e0yRMUc20P1L_WbDWje9dR_RG4JhlpUcNX4/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_045,TEXT VERIFIED — display whitespace normalization only,1bavlks_8e0yRMUc20P1L_WbDWje9dR_RG4JhlpUcNX4
READING RESEARCH_SOURCE_CHECK_STATUS 046,https://docs.google.com/document/d/113iIInMOYTNrkCjg3w5f0aK-i86zmGC4_oqRPEE41Z4/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_046,TEXT VERIFIED — display whitespace normalization only,113iIInMOYTNrkCjg3w5f0aK-i86zmGC4_oqRPEE41Z4
READING RESEARCH_SOURCE_CHECK_STATUS 047,https://docs.google.com/document/d/1tB9LUkx2xLR5fbB2CWqw4XvLPEQyAcSjBoj9FJ79L6U/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_047,TEXT VERIFIED — display whitespace normalization only,1tB9LUkx2xLR5fbB2CWqw4XvLPEQyAcSjBoj9FJ79L6U
READING RESEARCH_SOURCE_CHECK_STATUS 048,https://docs.google.com/document/d/1JIwwyq9TgySyls0IUDrexCU4Gzqn3-D6xbyVEraiems/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_048,TEXT VERIFIED — display whitespace normalization only,1JIwwyq9TgySyls0IUDrexCU4Gzqn3-D6xbyVEraiems
READING RESEARCH_SOURCE_CHECK_STATUS 049,https://docs.google.com/document/d/1__SxflxAuao49tomRPYUsI5r2hxmg6kIpXRnHIipY5k/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_049,TEXT VERIFIED — display whitespace normalization only,1__SxflxAuao49tomRPYUsI5r2hxmg6kIpXRnHIipY5k
READING RESEARCH_SOURCE_CHECK_STATUS 050,https://docs.google.com/document/d/1LX6pIdDr6bXGFucKZ7M2hiZ5wQP1ArawckiMO8bHx_I/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_050,TEXT VERIFIED — display whitespace normalization only,1LX6pIdDr6bXGFucKZ7M2hiZ5wQP1ArawckiMO8bHx_I
READING RESEARCH_SOURCE_CHECK_STATUS 051,https://docs.google.com/document/d/1tAXzaMBznmFVJ-hOPYXHR7h3teqTatLTwcPFC_J2gAM/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_051,TEXT VERIFIED — display whitespace normalization only,1tAXzaMBznmFVJ-hOPYXHR7h3teqTatLTwcPFC_J2gAM
READING RESEARCH_SOURCE_CHECK_STATUS 052,https://docs.google.com/document/d/1pV4TN7D9z_xHV0-ncF1jGB2N1_gMKxcvo84W3LwnWuc/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_052,TEXT VERIFIED — display whitespace normalization only,1pV4TN7D9z_xHV0-ncF1jGB2N1_gMKxcvo84W3LwnWuc
READING RESEARCH_SOURCE_CHECK_STATUS 053,https://docs.google.com/document/d/1Z-ba95ccD922RxDAlTwxF1PKSZeDfcZT6y9vNhx1GpQ/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_053,TEXT VERIFIED — display whitespace normalization only,1Z-ba95ccD922RxDAlTwxF1PKSZeDfcZT6y9vNhx1GpQ
READING RESEARCH_SOURCE_CHECK_STATUS 054,https://docs.google.com/document/d/1hM4D7ObraA_bloUlV6puLzvG-bVVxX21ks10GhCqrNg/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_054,TEXT VERIFIED — display whitespace normalization only,1hM4D7ObraA_bloUlV6puLzvG-bVVxX21ks10GhCqrNg
READING RESEARCH_SOURCE_CHECK_STATUS 055,https://docs.google.com/document/d/1UIbin2Ksm9BQhaNL6TktgdfAwEiLX87VGGSxVoUMvG8/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_055,TEXT VERIFIED — display whitespace normalization only,1UIbin2Ksm9BQhaNL6TktgdfAwEiLX87VGGSxVoUMvG8
READING RESEARCH_SOURCE_CHECK_STATUS 056,https://docs.google.com/document/d/1RdMX9VtriqLvtvffMQ6r462C_3f5ZqALKoLr0ouu-4k/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_056,TEXT VERIFIED — display whitespace normalization only,1RdMX9VtriqLvtvffMQ6r462C_3f5ZqALKoLr0ouu-4k
READING RESEARCH_SOURCE_CHECK_STATUS 057,https://docs.google.com/document/d/1NtgunvbnC04OR87HAVWfo_DnpRftSFBa8jSXWYloY4c/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_057,TEXT VERIFIED — display whitespace normalization only,1NtgunvbnC04OR87HAVWfo_DnpRftSFBa8jSXWYloY4c
READING RESEARCH_SOURCE_CHECK_STATUS 058,https://docs.google.com/document/d/1DntMRwXDtFE5PncszyAvFYvVzwVF_Xb3x_kySpvYCXU/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_058,TEXT VERIFIED — display whitespace normalization only,1DntMRwXDtFE5PncszyAvFYvVzwVF_Xb3x_kySpvYCXU
READING RESEARCH_SOURCE_CHECK_STATUS 059,https://docs.google.com/document/d/1NHKxuJEEz_VYmlycwHYw08wca01vlwFyodKXAd_NEN0/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_059,TEXT VERIFIED — display whitespace normalization only,1NHKxuJEEz_VYmlycwHYw08wca01vlwFyodKXAd_NEN0
READING RESEARCH_SOURCE_CHECK_STATUS 060,https://docs.google.com/document/d/1S5zMChPVuS85NOX7do3HGdm2pgWfNxUmzhwBkvg_-rU/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_060,TEXT VERIFIED — display whitespace normalization only,1S5zMChPVuS85NOX7do3HGdm2pgWfNxUmzhwBkvg_-rU
READING RESEARCH_SOURCE_CHECK_STATUS 061,https://docs.google.com/document/d/1AijN2xNqGQ9zWUidAyfeXidEBiXywMAa9nySdWhYFs4/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_061,TEXT VERIFIED — display whitespace normalization only,1AijN2xNqGQ9zWUidAyfeXidEBiXywMAa9nySdWhYFs4
READING RESEARCH_SOURCE_CHECK_STATUS 062,https://docs.google.com/document/d/16U5wOggJbQskFy4Lu3LvKFuJbKTADCqlWGDo9UWdtAM/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_062,TEXT VERIFIED — display whitespace normalization only,16U5wOggJbQskFy4Lu3LvKFuJbKTADCqlWGDo9UWdtAM
READING RESEARCH_SOURCE_CHECK_STATUS 063,https://docs.google.com/document/d/1EQUWgDA3sIZYOc-nU2NGR8fVhPxcLvxZxt7CwnNsVxk/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_063,TEXT VERIFIED — display whitespace normalization only,1EQUWgDA3sIZYOc-nU2NGR8fVhPxcLvxZxt7CwnNsVxk
READING RESEARCH_SOURCE_CHECK_STATUS 064,https://docs.google.com/document/d/1Itmahyqah0Ry8P3hJvCvr3D56N7oAjctKDDubIagWMY/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_064,TEXT VERIFIED — display whitespace normalization only,1Itmahyqah0Ry8P3hJvCvr3D56N7oAjctKDDubIagWMY
READING RESEARCH_SOURCE_CHECK_STATUS 065,https://docs.google.com/document/d/1G-COKmHrpfAv9ZP37OlmJApzXYy8vmjYPNnva54ASbI/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_065,TEXT VERIFIED — display whitespace normalization only,1G-COKmHrpfAv9ZP37OlmJApzXYy8vmjYPNnva54ASbI
READING RESEARCH_SOURCE_CHECK_STATUS 066,https://docs.google.com/document/d/1zVHRJeBfRh7mbj5vL6mVdqZarXIjYGn3p7mHmHYvOsA/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_066,TEXT VERIFIED — display whitespace normalization only,1zVHRJeBfRh7mbj5vL6mVdqZarXIjYGn3p7mHmHYvOsA
READING RESEARCH_SOURCE_CHECK_STATUS 067,https://docs.google.com/document/d/1QErme2oSj_dOXbwzNLU3e22mpC0m2aTaRbTnks7YZDQ/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_067,TEXT VERIFIED — display whitespace normalization only,1QErme2oSj_dOXbwzNLU3e22mpC0m2aTaRbTnks7YZDQ
